345.78260269475,533.444811585115,594.434547762377,505.337214834108,461.826336392549,490.426660120799,435.095715822775,603.024741862893,543.116375194133,584.190199414687,508.409186779567,477.455726348566,497.674991355805,546.036061948748,438.709102058105
349.381262080915,536.622471589695,592.669804613901,506.682683021509,468.640238143649,494.730962529104,436.804999856569,606.549576362549,540.341158876151,583.921322338775,508.054396397941,478.525489848849,501.916321503673,540.418820661109,437.005879660053
354.140419365459,540.72043803357,591.945378346631,508.33364796496,475.111351395573,499.342899360801,438.472604951387,609.849612651241,538.36633674843,585.182573400886,508.624081987052,479.182918493661,506.593863443094,529.182533848388,435.814199321268
359.534101765241,544.741425367357,591.134279395013,510.014043149924,481.513004227379,504.350253881243,439.986006188811,613.242581981225,537.833339342575,586.797330337533,509.302734998174,480.144763069197,511.510056756303,503.571233735674,435.41612384953
365.078600769142,548.589343090831,590.596767942189,511.718103703279,487.622806076962,509.521981854558,441.3109971396,616.213639369255,536.77790327894,588.275944952938,510.391224034535,480.424163997077,517.286578212985,504.78473938756,434.89786919106
370.569129421741,552.257389784259,591.712764641375,513.148617154839,495.837344471128,513.804412184015,442.877910579989,619.721752310274,536.056298980822,589.489309154429,511.451561287845,480.115621698293,521.901289579178,505.872677207516,434.743635497301
376.173634754178,555.726092551346,592.367398608116,514.683569628054,504.036017099102,517.410611453481,443.553331979011,622.978054783365,535.599551810457,590.576493920351,512.477667289599,480.126031434252,525.8089346823,507.02011713705,435.227117837547
382.55221566816,559.041561661594,593.193510697408,516.429119870627,512.157106143104,519.672581271561,444.167456387432,626.590973336869,535.554173022628,592.013204774863,513.470074926456,480.379360403515,527.288382201548,507.784837280771,436.499733311476
393.233538458626,562.212754345901,594.70550288267,518.347891799742,520.152569224359,520.530106835067,444.664729459117,629.988642489944,535.711134929649,593.336456850778,514.434425470441,480.580870381459,529.167453314147,508.474678897141,438.018055565003
397.214569012314,565.246896246817,596.757391326084,520.371394710485,528.207747739852,520.726727003436,445.213589968924,632.076156806134,535.809248772103,594.512330484934,515.379972703627,480.823544047504,530.77791446706,509.14157244946,440.5746699472
401.336153422575,568.159420146481,598.974245662053,522.471160250734,536.145259093726,521.446856102452,445.743385178101,629.353539378421,535.759275047873,595.526686390783,516.893217452266,481.547457492772,532.157098940374,509.813584911814,443.233014049912
405.182536514931,570.977912136349,601.230378208778,524.602342781372,543.722085377997,523.226310595138,446.367528697163,621.798205536499,535.758409698113,595.46148265756,517.097983968652,482.287471278696,533.363331964499,510.480310973633,445.893012404925
408.895547944393,573.734930151668,603.522386108191,526.691563085424,550.96551644742,525.420208147604,446.872757598329,612.478696195225,537.13857301969,595.190499780443,518.521048293768,483.402749749464,534.454563556981,511.314021769463,448.518968580704
412.706142571262,576.4560248056,606.181064808489,528.859575674597,557.707233211406,527.564058342362,447.758494673008,608.187279737195,539.020924581343,593.819580737753,520.366191482541,484.590475676721,535.384384276141,512.37355373862,451.079139065186
416.434862344159,579.155052679494,607.916124105733,530.984786149137,563.810200659943,529.524354643632,448.549611585005,608.612457778865,540.791794851692,592.457308328418,522.336479496864,485.767319149523,535.717185935232,513.682309014241,453.692686398568
419.890398114508,581.837455296384,609.629985821972,532.959832034968,569.248090379186,531.434639383985,449.593899246352,607.461131636473,542.463241408174,590.385480959477,524.892965363046,486.820616270381,536.666965747112,515.217319519828,456.352506989023
422.871382094355,584.50563755445,611.278590614591,534.903464705719,574.088582005536,533.423726102372,450.911648456396,603.940534447345,544.173527322793,587.908224092734,527.752405513303,487.862026208739,537.752281198782,517.434945280252,459.00259274238
426.334712654793,587.162543384121,612.934220519098,536.653171508946,578.438067046235,535.401391383622,452.573218079804,604.926976419767,545.623339313946,585.255019603181,530.540353409163,487.940837833885,538.921486316127,519.69387243797,461.648218494617
429.7474525766,589.811943740006,614.709513112127,538.324168566415,582.398028413648,537.44039895626,454.503467175727,606.080518819571,547.090438584224,583.387760317988,533.561113201348,488.048831468973,540.166076678053,522.247648731143,464.2293000973
432.835976130647,592.457114373229,616.710520401928,539.898776036455,586.046743910969,539.795354179329,456.899488227738,607.503417193813,548.772328267165,582.140115247373,536.360248885183,488.186340015724,539.72894240685,524.815887527298,466.77227604706
435.616956600751,595.099941861229,619.32808763252,541.31683388967,589.438984578604,542.214132244753,459.384580084991,609.454199731953,550.388233111792,580.946085182216,539.135419050548,488.327852362661,539.621685479311,527.37102604541,469.192757269499
438.701006022854,597.741451432859,621.878380718557,542.661508716176,592.614624495102,544.664059041129,461.934650125944,610.531260578919,551.636482631267,579.832680938021,542.272476133074,488.489191483627,539.544480929559,529.850907747762,471.581601657797
441.683042913857,600.382231216057,625.015608095651,543.960252706938,595.607456881322,547.276036270484,464.53757705362,611.20426480895,552.79596774892,578.799417285524,545.482236222745,489.061093243259,539.681136531523,532.309583795656,474.211391378909
444.539278435258,602.919773659683,626.506198439838,545.275408986042,598.282229544507,550.014803960904,467.181567591461,611.750056164647,554.061379777956,577.841933770721,548.814484992235,490.021738713677,539.959659315723,534.729999733881,476.793502629354
447.310342089424,605.469711405362,630.090541410908,546.761700516087,600.84570064592,552.774539324963,469.849766108243,612.203593284572,555.562688962436,578.878553537796,552.120047205181,491.371568922159,540.543385972415,537.042216537389,479.371069239109
450.232809937742,608.036434894151,632.132921206162,548.384926037751,602.909001934051,555.595470483024,472.521499363791,612.588134578443,556.659026190245,580.403566414839,555.84518168064,493.34397575412,541.256417345712,539.066190421216,481.600671734884
453.162648399141,610.515533632882,634.23905311933,550.271253313183,605.03223839323,558.542637463767,475.177368571811,612.874872366796,557.696844824297,581.736359152971,558.993063474953,495.626382606039,542.012893306617,541.122529707478,483.784615749381
456.363759485305,612.974678977867,636.365421590939,552.51782046512,607.219590865243,561.461433605326,477.803908673745,613.482276585003,559.323245887254,583.289201099111,562.013754435273,497.858132069654,543.14664245495,543.125907270622,485.25886257293
459.827520723247,615.458626766496,638.684845119172,554.780455193309,609.40237599897,564.347485394073,480.395906471085,613.889950017573,560.905328169275,585.036909438107,564.957252245539,500.022418490691,544.19668992739,544.748106954092,486.215402754784
463.501991529864,617.972281644968,641.068514336161,555.905240125073,611.54921051015,567.147581163133,482.954807335182,614.074139999594,562.308685806799,586.978937679174,567.726434789379,502.106656806786,545.070089625766,546.194849643845,486.740429287128
467.186183369451,620.515878873032,643.479113538697,557.145300590492,613.723477180835,569.94785803383,485.485646412916,614.09806394823,563.510657140104,589.019275484649,570.335001850891,504.097239400581,545.670164228517,547.737068075148,486.758766863546
