0.3,446.0332401,572.6718347,537.4517107,497.5598756,518.9909134,570.5362791,447.7794292,490.9213744,504.7615103,482.1444364,502.3293614,488.2118218,529.747463,493.5436208,499.110483
0.3,447.6380812,574.4250646,539.6423297,498.8950472,512.2420189,570.3346426,449.4430338,493.1977812,504.3456759,481.3986521,503.5382977,488.9928772,525.8223369,495.2388921,500.2478996
0.3,449.2222386,576.9423515,542.6771001,500.2025461,503.176495,569.66084,450.9080782,495.4419819,504.0642798,481.5848738,504.8308296,489.5193081,520.1740617,496.980901,501.7876241
0.3,450.8620978,579.0821186,544.0637507,501.5397292,502.8124978,569.8893775,452.3179193,497.6737786,503.5950127,482.3561882,506.2189038,490.0360021,514.0512535,498.9513035,503.3257231
0.3,452.5329993,581.3335401,545.4645196,502.9392408,503.634068,570.2630741,453.668198,499.90839,503.1616884,483.1017511,507.7146924,490.705733,507.0162462,500.910803,504.8553997
0.3,454.2358907,583.363143,546.86351,504.3795269,504.285821,570.7441523,455.2118202,502.1577209,502.8571527,483.8575245,509.2616814,491.1034825,503.1886198,502.855837,506.3688772
0.3,455.9790695,585.5101445,548.2453079,505.8683961,504.9774612,571.2804869,456.8239661,504.4317512,503.5934365,484.6278149,510.9111511,491.4735387,503.880634,504.7801988,507.8595805
0.3,457.7638088,587.5005255,549.596208,507.3773976,505.9110227,571.7346853,458.5075939,506.7377015,503.9444246,485.4921797,512.6775179,491.6737438,504.8872005,506.676363,509.3248992
0.3,459.5835463,589.3566012,550.9039854,508.8828803,507.2099794,572.073053,460.2638712,509.6316047,504.2320556,486.693468,514.5565942,492.1558427,506.127348,508.5387048,510.7666716
0.3,461.425006,591.1419246,552.1583184,510.4266166,510.1357149,572.2145741,462.0921401,513.1520718,505.1564353,487.9892924,516.5421945,492.7721608,507.3164855,510.366762,512.1901536
0.3,463.2707317,593.1688255,555.1636899,512.0131568,513.0165966,572.0521742,463.9925695,516.7700587,506.5059638,489.3572093,518.6266371,493.39239,508.4581249,512.16549,513.6474441
